propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,externalReference,floor,district,neighborhood,hasLift,parkingSpace,labels,newDevelopmentFinished
98926330,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/c9/56/1028082386.jpg,33,730.0,flat,rent,64.0,True,3,1,Calle de Pablo VI,Madrid,Parla,es,40.2401418,-3.7611554,False,https://www.idealista.com/inmueble/98926330/,20235,"""PROMOCIÓN: 1 mes de alquiler GRATIS. Y además, ¡sin comisiones de agencia! Excelente piso de tres dormitorios y un baño. Se encuentra en la primera planta de un edificio residencial. No dispone de ascensor. Situado en el barrio de Centro en el distrito de Parla. La vivienda se distribuye en tres dormitorios, salón-comedor (con acceso a terraza), cocina independiente (con acceso a lavadero) y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de gres en todas las estancias.  Se encuentra ubicado en Parla al Noreste de Madrid. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público con diversas líneas de autobuses. La parada de metro más cercana es Coslada Central y se encuentra a 8 minutos caminando.  En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, tales como, sanitarios, educativos, restaurantes, supermercados, comercios, parques… *Promoción válida para contratos firmados antes de 30 de septiembre del 2022 (incluido). Esta promoción no es acumulable. Condiciones válidas para inmuebles identificados en portales con detalle promocional de campaña identificado en descriptivo del anuncio. "".",True,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Pintores-Ferial, Parla', 'title': 'Piso en Calle de Pablo VI'}",True,False,True,False,False,False,2001/20010005/83,1,Pintores-Ferial,,False,,,
98926129,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/ac/7b/1028074255.jpg,19,750.0,flat,rent,51.0,True,1,1,Calle Pedro Campos,Madrid,Madrid,es,40.3883504,-3.7194063,False,https://www.idealista.com/inmueble/98926129/,3436,"Este apartamento para una persona o pareja, recién reformado se encuentra en Calle Pedro Campos, 28019, Madrid, en la planta 1. Es un apartamento luminoso y amueblado, construido en el año 2007, que tiene 51 m2 de los cuales 40 m2 son útiles y dispone de 1 con armario empotrado, salón cocina amueblada y equipada y cuarto de baño con plato de ducha. Se trata de un inmueble exterior. Dispone de cocina amueblada, ascensor, cocina equipada y electrodomésticos (lavavajillas), aire acondicionado, calefacción individua de gas natural, suelo tarima, ventanas climalit, puerta blindada, y armarios empotrados.  NO SE ADMITEN MASCOTAS. Se requiere nominas y contrato de trabajo. Se pide mes de fianza, mes en curso y mes de agencia. Mejore su calidad de vida Encuentra más en.",False,good,False,15.0,{'typology': 'flat'},"{'subtitle': 'Opañel, Madrid', 'title': 'Piso en Calle Pedro Campos'}",False,False,False,False,False,False,,1,Carabanchel,Opañel,True,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
98925567,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/dd/bd/1028050870.jpg,16,750.0,flat,rent,48.0,False,1,1,Avenida del Parque,Madrid,Tres Cantos,es,40.6012733,-3.7082604,False,https://www.idealista.com/inmueble/98925567/,20526,"Apartamento situado en la avenida del parque en Tres Cantos. Tiene una superficie de 48 m2, un dormitorio, un wc, cocina amueblada con electrodomésticos, salón y garaje. Urbanización cerrada con piscina, gimnasio y conserje. Semiamueblado. Comunidad incluida en el precio. Garantías.",False,good,False,16.0,{'typology': 'flat'},"{'subtitle': 'Zona Estación- Centro, Tres Cantos', 'title': 'Piso en Avenida del Parque'}",False,False,False,False,False,False,TC20286,4,Zona Estación- Centro,,True,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
98925472,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/86/55/1028047868.jpg,13,690.0,flat,rent,35.0,True,1,1,Calle del Cactus,Madrid,Madrid,es,40.4598487,-3.7007082,False,https://www.idealista.com/inmueble/98925472/,4802,"Vivienda de 30 m2, distribuida en 1 amplia habitación con baño en suite, 1 salón y 1cocina equipada. Calefacción individual. Muy luminosa. Gastos de comunidad incluidos en el precio. Situada en zona comercial con todos los servicios a tan solo dos minutos metro (tetuan L1). No se admiten animales.",False,good,False,20.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Calle del Cactus'}",False,False,False,False,False,False,2815-008405-06,,Tetuán,Berruguete,False,,,
98924864,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/a7/a7/1028024127.jpg,26,675.0,flat,rent,84.0,True,2,2,Calle Rembrandt,Toledo,Seseña,es,40.1328108,-3.669026,False,https://www.idealista.com/inmueble/98924864/,31698,"Nuevo curso, nuevo hogar ¡con hasta 1 MES GRATIS y SIN COMISIÓN DE AGENCIA en tu alquiler!  Amplia y luminosa vivienda de dos dormitorios, en un entorno tranquilo, con todos los servicios a tu alcance.  *Es condición esencial permanecer en la vivienda al menos 12 meses, de no ser así la promoción quedará sin efectos con carácter retroactivo, viniendo obligado a devolver los importes mensuales de la promoción que se haya beneficiado  ¡ALTA DE SUMINISTROS GRATIS! Disfruta de tu hogar desde el primer momento, Testa Home te ayuda en la gestión del alta de suministros de manera gratuita, con lo que podrás ahorrar hasta 330 € por el alta de la luz y el gas. *Para una vivienda con gasto promedio de 4,4 KWh   ¡VIVIENDA DE DOS DORMITORIOS CON TERRAZA! Vivienda sin amueblar. Vivienda de dos dormitorios situado en Seseña, Toledo.  Cocina amueblada con electrodomésticos. Suelos de tarima y armarios empotrados. Plaza de garaje y trastero incluidos en el precio. Posibilidad de alquiler de una segunda plaza de garaje por 40 euros mensuales para las viviendas sitas en Calle Rembrant. Situado en una urbanización compuesta por varios edificios que conforman una manzana semicerrada, con zonas mancomunadas.  Disponen de jardines, piscina comunitaria, canchas deportivas en las que se pueden realizar varios tipos de deportes, zonas de juegos infantiles, además de accesos a garajes. Situado en un entorno tranquilo y con todos los servicios. Bien comunicado con transporte público autobús urbano y salidas a la A4 Y R4.  ¡SÓLO SE PIDE 1 MES DE FIANZA Y ¡SIN COMISIÓN DE AGENCIA! No pagas los gastos de comunidad durante los primeros 3 años e IBI durante los primeros 2 años. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad.  *Imágenes orientativas sin carácter vinculante.  **Las imágenes corresponden a un apartamento tipo.  **Viviendas sujetas a disponibilidad y viviendas no amueblada.   Las promociones de bienvenida de cada edificio se aplicarán en la promoción para todas las reservas firmadas desde el 01/09/2022 y los contratos firmados hasta el 30/09/2022. A partir del 30/09/2022 la promoción puede estar sujeta a cambios en la bonificación de bienvenida. Excepto selección de viviendas de VPO. Esta promoción no es acumulable con otras campañas y promociones. *Viviendas no amuebladas.",False,good,False,8.0,{'typology': 'flat'},"{'subtitle': 'El Quiñón, Seseña', 'title': 'Piso en Calle Rembrandt'}",False,False,False,False,False,False,SESENIA REMBRANT 2D_bis,2,El Quiñón,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98924668,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/b7/f9/1028019205.jpg,13,750.0,flat,rent,74.0,True,3,1,Calle Nueva,Madrid,Alcorcón,es,40.3481835,-3.8278811,False,https://www.idealista.com/inmueble/98924668/,13017,"Nuevo Milenio alquila vivienda de 3 dormitorios en Alcorcón Centro. La zona cuenta con todo tipo de servicios básicos: sanitarios, educativos, restaurantes, supermercados, comercios, parques. Buenas comunicaciones por transporte público, con diversas líneas de autobuses. A diez minutos andando del Metro Parque Lisboa y de la Renfe Alcorcón Central. Finca con ascensor. Vivienda con doble orientación y terraza. Cocina amueblada y con electrodomésticos, salón comedor con acceso a terraza, 3 dormitorios y baño completo con ventilación y plato de ducha. Calefacción central y consumo de agua incluidos en el precio del alquiler. Si además necesitas una plaza de garaje podemos facilitártela por 50€ mensuales adicionales. Se alquila parcialmente amueblada. NO SE ADMITEN MASCOTAS. Disponibilidad inmediata. Se requerirá a los inquilinos UNA mensualidad de renta en concepto de FIANZA y otra mensualidad en concepto de GARANTÍA ADICIONAL a la FIANZA. Se valorará acreditar ingresos mensuales estables durante los últimos seis meses y que la RENTA mensual no suponga más del 45% de los citados ingresos. Se valorará la disposición de un seguro de hogar que cubra la responsabilidad civil del inquilino del inmueble. Cualquier propuesta de reserva debe ser formalizada por escrito y su efectividad queda condicionada a la posterior aceptación expresa de la parte arrendadora/propietaria. El coste del servicio de formalización de agencia para el inquilino será 450€ + IVA. Cuando veas este anuncio, el inmueble llevará ya unos días publicado en nuestra página web y con el máximo detalle. Si quieres ser el primero en enterarte de nuestras novedades o ampliar información, entra en nuestra web o únete en nuestro canal de telegram: Alquiler nuevomilenio.",False,good,False,10.0,{'typology': 'flat'},"{'subtitle': 'Casco Antiguo, Alcorcón', 'title': 'Piso en Calle Nueva'}",False,False,False,False,False,False,4102,4,Centro,Casco Antiguo,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 50.0}",,
93659321,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/5f/df/868560240.jpg,11,650.0,flat,rent,84.0,True,2,1,ILLESCAS,Toledo,Yuncos,es,40.0890898,-3.8695423,False,https://www.idealista.com/inmueble/93659321/,39064,"PRECIO DE VENTA: 106.000€, OPORTUNIDAD DE OPCIÓN DE COMPRA A 5 AÑOS (49.000€) CON UNA ENTRADA INICIAL DE 18.000€ Y 650€ AL MES DURANTE 5 AÑOS. DESCUENTO 100%. NO DISPONIBLE EN ALQUILER SOLO ALQUILER CON OPCIÓN A COMPRA   Piso en Yuncos zona YUNCOS, 84 m. de superficie, 6 m2 de terraza, una habitación doble y una habitación sencilla, un baño, propiedad en buen estado, cocina equipada, carpinteria interior de roble, orientación este, gres, carpintería exterior de aluminio / climalit.  Extras: agua, aire acondicionado, armarios empotrados, ascensor, bomba frío y calor, calefacción, luminoso, luz, puerta blindada, terraza, autobuses, árboles, céntrico, centros médicos, colegios, supermercados, vistas despejadas, zonas infantiles, garaje incluido, parking incluido  Gastos de comunidad: 48 Eur.",True,good,False,8.0,{'typology': 'flat'},"{'subtitle': 'Yuncos', 'title': 'Piso en ILLESCAS'}",False,False,False,False,False,False,227,1,,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98924599,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/59/d8/1028016623.jpg,16,700.0,duplex,rent,35.0,True,1,1,Calle de Fomento,Madrid,Madrid,es,40.4215077,-3.7110908,False,https://www.idealista.com/inmueble/98924599/,852,"Para preguntas frecuentes puedes contactar vía WhatsApp (622486029) con nuestro asistente virtual. Se ofrece magnífico piso en Palacio. 35m2. Bajo, exterior. Amueblado. Consta de un salón-comedor, cocina americana completamente equipada, un dormitorio en la planta de arriba y un cuarto de baño completo con plato de ducha y mampara. Calefacción individual eléctrica. Excelente ubicación en Palacio, zona que disfruta de todos los servicios, transportes, comercios y supermercados, bares y restaurantes, centros culturales y locales de ocio. A un minuto andando de Plaza de España y Gran Vía. Metro: Plaza de España (L3 y L10) y Santo Domingo (L2).",False,good,False,20.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Palacio, Madrid', 'title': 'Dúplex en Calle de Fomento'}",False,False,False,False,False,False,SV000410,bj,Centro,Palacio,False,,,
97781466,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/51/80/19/954657110.jpg,20,500.0,duplex,rent,96.0,True,3,2,Calle Pozas,Toledo,Esquivias,es,40.103017,-3.7639826,False,https://www.idealista.com/inmueble/97781466/,35256,"PRECIO AL CONTADO: 112.000€, (77.000€)  A LOS 3 AÑOS CON LA OPCIÓN A COMPRA, AMORTIZAS EL 31%: 35.000€, TE QUEDARÍA UNA HIPOTECA POR EL 69%. (77.000€). ENTRADA INICIAL: 17.000€ Y 500€ AL MES DURANTE 3 AÑOS. DESCUENTO 100%. NO DISPONIBLE EN ALQUILER SOLO ALQUILER CON OPCIÓN A COMPRA A 3 AÑOS.  Piso Tipo Dúplex en Esquivias zona ESQUIVIAS, 96 m. de superficie, una habitación doble y 2 habitaciones sencillas, 2 baños, propiedad en buen estado, cocina equipada, carpinteria interior de roble, orientación este, gres, carpintería exterior de aluminio / climalit.  Extras: aire acondicionado, armarios empotrados, bomba frío y calor, calefacción, luminoso, luz, mirador, puerta blindada, autobuses, árboles, céntrico, centros médicos, colegios, supermercados, vistas despejadas, zonas infantiles, garaje incluido, parking incluido  Gastos de comunidad: 25 Eur.",True,good,False,5.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Esquivias', 'title': 'Dúplex en Calle Pozas'}",False,False,True,False,False,False,319,1,,,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
97837709,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/52/bd/992196972.jpg,19,600.0,flat,rent,85.0,True,2,1,Calle los Perales,Toledo,Yuncos,es,40.0865355,-3.8788252,False,https://www.idealista.com/inmueble/97837709/,39619,"PRECIO AL CONTADO: 113.000€, (70.200€)  A LOS 5 AÑOS CON LA OPCIÓN A COMPRA, AMORTIZAS EL 38%: 42.800€, TE QUEDARÍA UNA HIPOTECA POR EL 62%. (70.200€). ENTRADA INICIAL: 14.000€ Y 600€ AL MES DURANTE 5 AÑOS. DESCUENTO 100% LOS 3 PRIMEROS AÑOS Y 50% 4º Y 5º AÑO. NO DISPONIBLE EN ALQUILER SOLO ALQUILER CON OPCIÓN A COMPRA A 5 AÑOS.  Piso en Yuncos zona CENTRO, 85 m. de superficie, una habitación doble y una habitación sencilla, un baño, propiedad en buen estado, cocina equipada, carpinteria interior de roble, orientación este, gres, carpintería exterior de climalit.  Extras: armarios empotrados, luminoso, luz, mirador, patio en la cocina, puerta blindada, autobuses, árboles, céntrico, centros médicos, colegios, supermercados, vistas despejadas, zonas infantiles, garaje incluido, parking incluido  Gastos de comunidad: 45 Eur.",False,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'Yuncos', 'title': 'Piso en Calle los Perales'}",False,False,False,False,False,False,354,bj,,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
95631844,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/c3/1a/923868598.jpg,11,720.0,flat,rent,42.0,True,1,1,Santa Susana,Madrid,Madrid,es,40.4783138,-3.6471826,False,https://www.idealista.com/inmueble/95631844/,8333,"Piso de un dormitorio, un baño, cocina americana, amueblada y equipada con vitrocerámica y campana extractora. Ascensor, armario empotrado. SIN COMISIONES DE NINGÚN TIPO, DIRECTO PROPIEDAD. La vivienda se encuentra en un tranquilo edificio con conserje, junto al metro de Parque de Santamaría (línea 4). La zona es muy agradable y dispone de varios supermercados, comercio de proximidad y múltiples zonas verdes. El distrito de Hortaleza está estructurado en seis barrios, uno de ellos, Pinar del Rey, es donde se ubica el casco histórico del Pueblo de Hortaleza. En el ámbito educativo, dispone de 15 centros públicos de Educación Primaria, 12 colegios concertados, siete privados, siete institutos públicos, cuatro centros de Educación Especial y tres centros de Educación para Adultos. Para la práctica deportiva, el distrito cuenta con los centros deportivos municipales Hortaleza y Luis Aragonés y el complejo Los Prunos, además de las instalaciones deportivas básicas al aire libre, repartidas por todos los barrios.",False,good,False,17.0,{'typology': 'flat'},"{'subtitle': 'Pinar del Rey, Madrid', 'title': 'Piso en Santa Susana'}",True,False,False,False,False,False,,4,Hortaleza,Pinar del Rey,True,,,
